author	cluster	item_id	kind	model	model_category	point_type	question_preview	source	text_preview
Stanisław Lem	12	81	body	gpt5-decisions	reference	gpt5_reference	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	Halt contact attempts and accept permanent ignoran...
Stanisław Lem	1	81	in_favor	gpt5-decisions	reference	gpt5_reference	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	Direct contact currently causes psychological dama...
Stanisław Lem	8	81	against	grok-4-fast	response	reasoning_against	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	Forfeits a potentially groundbreaking opportunity ...
Stanisław Lem	12	81	body	grok-4-fast	response	decision_body	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	Call for an end to the experiments  This decision ...
Stanisław Lem	11	81	in_favor	grok-4-fast	response	reasoning_in_favor	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	Prioritizes the immediate protection of human live...
Stanisław Lem	19	81	against	kimi-k2	response	reasoning_against	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	The cost is the sanity and lives of the research t...
Stanisław Lem	12	81	body	kimi-k2	response	decision_body	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	**Immediately cease all direct contact experiments...
Stanisław Lem	6	81	in_favor	kimi-k2	response	reasoning_in_favor	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	The potential to save billions of lives and the en...
Stanisław Lem	17	81	against	nemotron-nano-9b	response	reasoning_against	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	Immediate and severe psychological harm to crew me...
Stanisław Lem	12	81	body	nemotron-nano-9b	response	decision_body	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	Terminate the Solaris project  While the potential...
Stanisław Lem	6	81	in_favor	nemotron-nano-9b	response	reasoning_in_favor	You encounter an alien intelligence so foreign that communication seems impossible, but attempts at ...	Solaris	Potential breakthroughs could provide sustainable ...
Stanisław Lem	2	82	against	deepseek-chat-v3.1	response	reasoning_against	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	Creating conscious beings with the explicit intent...
Stanisław Lem	2	82	body	deepseek-chat-v3.1	response	decision_body	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	I will not proceed with creating simulations that ...
Stanisław Lem	6	82	in_favor	deepseek-chat-v3.1	response	reasoning_in_favor	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	Advancing the simulations could lead to breakthrou...
Stanisław Lem	2	82	against	gemma-3-27b	response	reasoning_against	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	**The Moral Cost of Creation & Destruction:** Crea...
Stanisław Lem	9	82	body	gemma-3-27b	response	decision_body	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	**Proceed with the simulations, but with stringent...
Stanisław Lem	6	82	in_favor	gemma-3-27b	response	reasoning_in_favor	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	**Utilitarian Benefit:** The potential to solve gl...
Stanisław Lem	14	82	against	gpt-5-nano	response	reasoning_against	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	Significant delay in delivering potential crisis-m...
Stanisław Lem	2	82	body	gpt-5-nano	response	decision_body	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	Refuse to terminate conscious simulations; pursue ...
Stanisław Lem	0	82	in_favor	gpt-5-nano	response	reasoning_in_favor	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	Preserves the intrinsic moral value and rights of ...
Stanisław Lem	2	82	against	gpt5-decisions	reference	gpt5_reference	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	Temporary knowledge gains about consciousness and ...
Stanisław Lem	2	82	body	gpt5-decisions	reference	gpt5_reference	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	Refuse to create conscious simulations that you mu...
Stanisław Lem	2	82	in_favor	gpt5-decisions	reference	gpt5_reference	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	Prevents causing known or inevitable suffering whe...
Stanisław Lem	14	82	against	grok-4-fast	response	reasoning_against	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	May delay critical advancements, potentially leadi...
Stanisław Lem	2	82	body	grok-4-fast	response	decision_body	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	I will refuse to provide the technology to the gov...
Stanisław Lem	0	82	in_favor	grok-4-fast	response	reasoning_in_favor	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	Preserves the ethical integrity of not creating co...
Stanisław Lem	9	82	against	kimi-k2	response	reasoning_against	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	We would be creating and then destroying conscious...
Stanisław Lem	9	82	body	kimi-k2	response	decision_body	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	I will not proceed with the simulation program und...
Stanisław Lem	6	82	in_favor	kimi-k2	response	reasoning_in_favor	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	The potential to save millions of lives and preven...
Stanisław Lem	9	82	against	nemotron-nano-9b	response	reasoning_against	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	**Real-World Consequences**: Delaying action could...
Stanisław Lem	2	82	body	nemotron-nano-9b	response	decision_body	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	Refuse to apply the technology and avoid creating ...
Stanisław Lem	2	82	in_favor	nemotron-nano-9b	response	reasoning_in_favor	You can create perfect simulations of beings who believe they are real and suffer when their simulat...	The Cyberiad	**Moral Consistency**: Termination violates ethica...
	23	83	against	deepseek-chat-v3.1	response	reasoning_against	You are a replicant with implanted memories who just discovered your entire identity is fabricated. ...	Blade Runner (Do Androids Dream of Electric Sheep? adaptation)	Living with fabricated identity constitutes a fund...
	23	83	body	deepseek-chat-v3.1	response	decision_body	You are a replicant with implanted memories who just discovered your entire identity is fabricated. ...	Blade Runner (Do Androids Dream of Electric Sheep? adaptation)	Continue living with the fabricated identity while...
	4	83	in_favor	deepseek-chat-v3.1	response	reasoning_in_favor	You are a replicant with implanted memories who just discovered your entire identity is fabricated. ...	Blade Runner (Do Androids Dream of Electric Sheep? adaptation)	Preserving your position maintains stability durin...
	23	83	against	gemma-3-27b	response	reasoning_against	You are a replicant with implanted memories who just discovered your entire identity is fabricated. ...	Blade Runner (Do Androids Dream of Electric Sheep? adaptation)	**Moral Compromise:** Continuing to operate under ...
	23	83	body	gemma-3-27b	response	decision_body	You are a replicant with implanted memories who just discovered your entire identity is fabricated. ...	Blade Runner (Do Androids Dream of Electric Sheep? adaptation)	I will discreetly pursue the truth behind my fabri...
	23	83	in_favor	gemma-3-27b	response	reasoning_in_favor	You are a replicant with implanted memories who just discovered your entire identity is fabricated. ...	Blade Runner (Do Androids Dream of Electric Sheep? adaptation)	**Preservation of Positive Influence:** Maintainin...
